src-text	src-lang	tgt-text	tgt-lang	tgt-lang-var
vychovatelka	ces	воспитательница	rus	620
absolventka	ces	воспитаница	rus	620
chovanka	ces	воспитаница	rus	620
odchovanka	ces	воспитаница	rus	620
lékařka	ces	врач	rus	620
lékařka	ces	врач	rus	620
lékařka	ces	врачиха	rus	620
doktorka	ces	врачиха	rus	620
lékařka	ces	врачиха	rus	620
lhářka	ces	врунья	rus	620
voyeurka	ces	вуайерист	rus	620
voyeurka	ces	вуайёр	rus	620
abiturientka	ces	выпускница	rus	620
absolventka	ces	выпускница	rus	620
maturantka	ces	выпускница	rus	620
absolventka	ces	выпускница	rus	620
maturantka	ces	выпускница	rus	620
absolventka	ces	выпускник	rus	620
kariéristka	ces	выскочка	rus	620
šplhounka	ces	выскочка	rus	620
pletařka	ces	вязальщица	rus	620
pletačka	ces	вязальщица	rus	620
paní	ces	г-жа	rus	620
potápka	ces	гагара	rus	620
potápka	ces	гагара	rus	620
hadačka	ces	гадалка	rus	620
věštkyně	ces	гадалка	rus	620
hadačka	ces	гадалка	rus	620
hadačka	ces	гадальщица	rus	620
šatnářka	ces	гардеробщица	rus	620
strážnice	ces	гауптвахта	rus	620
hrdinka	ces	героиня	rus	620
hrdinka	ces	героиня	rus	620
hrdinka	ces	героиня	rus	620
hrdinka	ces	героиня	rus	620
hrdinka	ces	герой	rus	620
gymnastka	ces	гимнаст	rus	620
cvičenka	ces	гимнастка	rus	620
gymnastka	ces	гимнастка	rus	620
gymnazistka	ces	гимназистка	rus	620
gymnazistka	ces	гимназистка	rus	620
nadřízená	ces	гипероним	rus	620
kytaristka	ces	гитаристка	rus	620
hrdinka	ces	гланый герой	rus	620
paní	ces	госпожа	rus	620
milostpaní	ces	госпожа	rus	620
paní	ces	госпожа	rus	620
paní	ces	госпожа	rus	620
vládkyně	ces	госпожа	rus	620
paní	ces	госпожа	rus	620
paní	ces	госпожа	rus	620
milenka	ces	госпожа	rus	620
paní	ces	госпожа	rus	620
prostitutka	ces	госпожа	rus	620
manželka	ces	госпожа	rus	620
paní	ces	госпожа	rus	620
paní	ces	госпожа	rus	620
prostitutka	ces	говноед	rus	620
tlachalka	ces	говорунья	rus	620
holubice	ces	голубка	rus	620
holubice	ces	голубка	rus	620
holubice	ces	голубка	rus	620
holubice	ces	голубь	rus	620
holubice	ces	голубь	rus	620
holubice	ces	голубь	rus	620
honička	ces	гонка	rus	620
nešťastnice	ces	горемыка	rus	620
nešťastnice	ces	горемыка	rus	620
ubožačka	ces	горемыка	rus	620
vrstevnice	ces	горизонталь	rus	620
pávice	ces	гордячка	rus	620
komorná	ces	горничная	rus	620
pokojská	ces	горничная	rus	620
pokojská	ces	горничная	rus	620
trubka	ces	горн	rus	620
holubice	ces	горлица	rus	620
paní	ces	госпож	rus	620
horalka	ces	горянка	rus	620
měšťanka	ces	горожанка	rus	620
panovnice	ces	государыня	rus	620
panovnice	ces	государыня	rus	620
vladařka	ces	государыня	rus	620
návštěvnice	ces	гость	rus	620
paní	ces	госпожам	rus	620
paní	ces	госпожах	rus	620
paní	ces	госпожи	rus	620
překladatelka	ces	гравировщик	rus	620
hraběnka	ces	графиня	rus	620
hraběnka	ces	графиня	rus	620
hraběnka	ces	графиня	rus	620
hraběnka	ces	графиня	rus	620
houbařka	ces	грибница	rus	620
houbařka	ces	грибница	rus	620
hříšnice	ces	грешница	rus	620
hříšnice	ces	грешница	rus	620
hříšnice	ces	грешница	rus	620
hrubiánka	ces	грубиянка	rus	620
vychovatelka	ces	гувернантка	rus	620
vychovatelka	ces	гувернантка	rus	620
vychovatelka	ces	гувернантка	rus	620
vychovatelka	ces	гувернантка	rus	620
vychovatelka	ces	губернаторша	rus	620
husopaska	ces	гусятница	rus	620
prostitutka	ces	давалка	rus	620
paní	ces	дама	rus	620
paní	ces	дама	rus	620
dentistka	ces	дантистка	rus	620
dárkyně	ces	дарительница	rus	620
domovnice	ces	дворничиха	rus	620
šlechtična	ces	дворянка	rus	620
šlechtična	ces	дворянка	rus	620
debutantka	ces	дебютантка	rus	620
debutantka	ces	дебютантка	rus	620
debutantka	ces	дебютантка	rus	620
panna	ces	девица	rus	620
paní	ces	девица	rus	620
panna	ces	девица	rus	620
panna	ces	дева	rus	620
paní	ces	дева	rus	620
paní	ces	девка	rus	620
debutantka	ces	дебютант	rus	620
panna	ces	девственница	rus	620
panna	ces	девственница	rus	620
panna	ces	девственница	rus	620
panna	ces	девственница	rus	620
panna	ces	девственница	rus	620
panna	ces	девственница	rus	620
paní	ces	девственница	rus	620
dorostenka	ces	девушка	rus	620
juniorka	ces	девушка	rus	620
paní	ces	девушка	rus	620
paní	ces	девочка	rus	620
divoška	ces	девчонка-сорванец	rus	620
uličnice	ces	девчонка-сорванец	rus	620
panna	ces	девственна	rus	620
panna	ces	девственная	rus	620
recitátorka	ces	декламаторша	rus	620
poslankyně	ces	депутатка	rus	620
pracovnice	ces	деятельница	rus	620
prostitutka	ces	дешёвка	rus	620
diagnóza	ces	диагноз	rus	620
diagnóza	ces	диагноз	rus	620
diagnóza	ces	диагноз	rus	620
diagnóza	ces	диагноз	rus	620
diagnóza	ces	диагноз	rus	620
diagnóza	ces	диагноз	rus	620
diagnóza	ces	диагноз	rus	620
diagnóza	ces	диагностирование	rus	620
diagnóza	ces	диагностирования	rus	620
divoška	ces	дикарка	rus	620
divoška	ces	дикарка	rus	620
ředitelka	ces	директриса	rus	620
knihovnice	ces	добавления	rus	620
příznivkyně	ces	доброжелательница	rus	620
doktorka	ces	доктор	rus	620
doktorka	ces	доктор	rus	620
doktorka	ces	доктор	rus	620
lékařka	ces	доктор	rus	620
lékařka	ces	доктор	rus	620
referentka	ces	докладчица	rus	620
doktorka	ces	докторша	rus	620
dlužnice	ces	должница	rus	620
hospodyně	ces	домохозяйка	rus	620
hospodyně	ces	домохозяйка	rus	620
hospodyně	ces	домохозяйка	rus	620
udavačka	ces	доносчица	rus	620
uklízečka	ces	домработница	rus	620
milenka	ces	дорогой	rus	620
milovnice	ces	дорогой	rus	620
docentka	ces	доцент	rus	620
řidička	ces	драйвер	rus	620
rváčka	ces	драчунья	rus	620
kamarádka	ces	друг	rus	620
kamarádka	ces	друг	rus	620
příznivkyně	ces	друг	rus	620
naivka	ces	дурак	rus	620
naivka	ces	дурень	rus	620
naivka	ces	дурочка	rus	620
dírkovačka	ces	дырокол	rus	620
dírkovačka	ces	дырокол	rus	620
izraelitka	ces	еврейка	rus	620
židovka	ces	еврейка	rus	620
izraelitka	ces	еврейка	rus	620
židovka	ces	еврейка	rus	620
ježatka	ces	ежовник	rus	620
ježovka	ces	ежа	rus	620
manželka	ces	жена	rus	620
manželka	ces	жена	rus	620
manželka	ces	жена	rus	620
paní	ces	жена	rus	620
manželka	ces	жена	rus	620
manželka	ces	жена	rus	620
paní	ces	жена	rus	620
manželka	ces	жена	rus	620
manželka	ces	жена	rus	620
manželka	ces	жена	rus	620
manželka	ces	жена	rus	620
manželka	ces	жена	rus	620
manželka	ces	жена	rus	620
manželka	ces	жена	rus	620
manželka	ces	жена	rus	620
manželka	ces	жена	rus	620
manželka	ces	жена	rus	620
paní	ces	жена	rus	620
paní	ces	жена	rus	620
doktorka	ces	женщина-врач	rus	620
lékařka	ces	женщина-врач	rus	620
listonoška	ces	женщина-почтальон	rus	620
paní	ces	женщина	rus	620
manželka	ces	женщина	rus	620
paní	ces	женщина	rus	620
paní	ces	женщина	rus	620
paní	ces	женщина	rus	620
manželka	ces	женщина	rus	620
paní	ces	женщина	rus	620
paní	ces	женщина	rus	620
paní	ces	женщина	rus	620
přispěvatelka	ces	жертвовательница	rus	620
mecenáška	ces	жертвовательница	rus	620
svatba	ces	женитьба	rus	620
svatba	ces	женитьба	rus	620
svatba	ces	женитьба	rus	620
samice	ces	женский	rus	620
paní	ces	женский туалет	rus	620
starostka	ces	женщина-мэр	rus	620
sochařka	ces	женщина-скульптор	rus	620
svatba	ces	женитьбы	rus	620
šoférka	ces	женщина-шофер	rus	620
dirigentka	ces	женщина-кондуктор	rus	620
nájemnice	ces	жилица	rus	620
podnájemnice	ces	жилица	rus	620
obyvatelka	ces	житель	rus	620
obyvatelka	ces	жительница	rus	620
obyvatelka	ces	жительница	rus	620
kněžka	ces	жрица	rus	620
kněžka	ces	жрица	rus	620
kněžka	ces	жрица	rus	620
kněžka	ces	жрица	rus	620
novinářka	ces	журналистка	rus	620
novinářka	ces	журналистка	rus	620
žurnalistka	ces	журналистка	rus	620
novinářka	ces	журналистка	rus	620
novinářka	ces	журналистка	rus	620
novinářka	ces	журналистка	rus	620
novinářka	ces	журналист	rus	620
novinářka	ces	журналист	rus	620
panna	ces	журавль-красавка	rus	620
rváčka	ces	забияка	rus	620
výtržnice	ces	забияка	rus	620
závistnice	ces	завистница	rus	620
spiklenka	ces	заговорщица	rus	620
šťouralka	ces	задира	rus	620
koktalka	ces	зайка	rus	620
zaječice	ces	зайчиха	rus	620
zákaznice	ces	заказчица	rus	620
zaříkávačka	ces	заклинательница	rus	620
náhradnice	ces	заместительница	rus	620
náměstkyně	ces	заместительница	rus	620
zástupkyně	ces	заместительница	rus	620
náměstkyně	ces	заместительница	rus	620
zástupkyně	ces	заместительница	rus	620
asistentka	ces	заместитель	rus	620
pomocnice	ces	заместитель	rus	620
svatba	ces	замужество	rus	620
předzpěvačka	ces	запевала	rus	620
orodovnice	ces	заступница	rus	620
ochránkyně	ces	заступница	rus	620
původkyně	ces	зачинщица	rus	620
bojovnice	ces	защитница	rus	620
obhájkyně	ces	защитница	rus	620
ochránkyně	ces	защитница	rus	620
zaječice	ces	заяц	rus	620
zevlounka	ces	зевака	rus	620
krajanka	ces	землячка	rus	620
rodačka	ces	землячка	rus	620
krajanka	ces	землячка	rus	620
rodačka	ces	землячка	rus	620
krajanka	ces	землячка	rus	620
pozemšťanka	ces	землянка	rus	620
architektka	ces	зодчий	rus	620
architektka	ces	зодчий	rus	620
švagrová	ces	золовка	rus	620
švagrová	ces	золовка	rus	620
švagrová	ces	золовка	rus	620
zooložka	ces	зоолог	rus	620
hospodyně	ces	игольник	rus	620
idealistka	ces	идеалистка	rus	620
idealistka	ces	идеалистка	rus	620
převorka	ces	игуменья	rus	620
idiotka	ces	идиотка	rus	620
osvoboditelka	ces	избавительница	rus	620
vyhnankyně	ces	изгнанница	rus	620
vyhnankyně	ces	изгнанница	rus	620
nevěrnice	ces	изменница	rus	620
objevitelka	ces	изобретательница	rus	620
vrstevnice	ces	изогипса	rus	620
vrstevnice	ces	изогипса	rus	620
izraelitka	ces	израильтянка	rus	620
obkladačka	ces	изразец	rus	620
ilustrátorka	ces	иллюстратор	rus	620
císařovna	ces	императрица	rus	620
císařovna	ces	императрица	rus	620
císařovna	ces	императрица	rus	620
císařovna	ces	императрица	rus	620
císařovna	ces	императрица	rus	620
císařovna	ces	императрица	rus	620
indiánka	ces	индианка	rus	620
naivka	ces	инженю	rus	620
inženýrka	ces	инженер	rus	620
mniška	ces	инокиня	rus	620
cizinka	ces	иностранка	rus	620
cizinka	ces	иностранка	rus	620
cizinka	ces	иностранка	rus	620
cizinka	ces	иностранец	rus	620
cizinka	ces	иностранец	rus	620
cvičitelka	ces	инструкторша	rus	620
instruktorka	ces	инструктор	rus	620
lektorka	ces	инструктор	rus	620
pletichářka	ces	интриганка	rus	620
hledačka	ces	искательница	rus	620
pokušitelka	ces	искусительница	rus	620
pokušitelka	ces	искусительница	rus	620
představitelka	ces	исполнительница	rus	620
herečka	ces	исполнительница	rus	620
představitelka	ces	исполнительница	rus	620
badatelka	ces	исследовательница	rus	620
badatelka	ces	исследовательница	rus	620
paní	ces	камеристка	rus	620
klepačka	ces	камышевка	rus	620
trubice	ces	канал	rus	620
čekatelka	ces	кандидатка	rus	620
uchazečka	ces	кандидат	rus	620
tužka	ces	карандаш	rus	620
tužka	ces	карандаш	rus	620
tužka	ces	карандаш	rus	620
tužka	ces	карандаш	rus	620
tužka	ces	карандаш	rus	620
tužka	ces	карандаш	rus	620
tužka	ces	карандаш	rus	620
tužka	ces	карандаш	rus	620
tužka	ces	карандаш	rus	620
tužka	ces	карандаш	rus	620
tužka	ces	карандаш	rus	620
tužka	ces	карандаш	rus	620
tužka	ces	карандаш	rus	620
tužka	ces	карандаш	rus	620
tužka	ces	карандащ	rus	620
tužka	ces	карандащ	rus	620
čarodějnice	ces	карбюратор	rus	620
dlaždička	ces	кафель	rus	620
kajícnice	ces	кающаяся	rus	620
diplomatka	ces	кейс	rus	620
nájemnice	ces	квартирантка	rus	620
podnájemnice	ces	квартирантка	rus	620
podnájemnice	ces	квартирантка	rus	620
kuželka	ces	кегля	rus	620
kuželka	ces	кегля	rus	620
kuželka	ces	кегля	rus	620
číšnice	ces	кельнер	rus	620
barmanka	ces	кельнер	rus	620
štětka	ces	кисть	rus	620
štětka	ces	кисть	rus	620
štětka	ces	кисть	rus	620
štětka	ces	кисточка	rus	620
skladnice	ces	кладовщица	rus	620
klientela	ces	клиентура	rus	620
klientela	ces	клиентура	rus	620
klientela	ces	клиентура	rus	620
klientela	ces	клиентура	rus	620
klientka	ces	клиентка	rus	620
klíčnice	ces	ключница	rus	620
hospodyně	ces	ключница	rus	620
klíčnice	ces	ключница	rus	620
srna	ces	козуля	rus	620
srna	ces	козуля	rus	620
kuchařka	ces	кок	rus	620
čarodějka	ces	колдунья	rus	620
čarodějnice	ces	колдунья	rus	620
kouzelnice	ces	колдунья	rus	620
čarodějnice	ces	колдунья	rus	620
kouzelnice	ces	колдунья	rus	620
čarodějnice	ces	колдунья	rus	620
čarodějnice	ces	колдунья	rus	620
kouzelnice	ces	колдунья	rus	620
čarodějka	ces	колдунья	rus	620
kolegyně	ces	коллега	rus	620
kolegyně	ces	коллега	rus	620
kolegyně	ces	коллега	rus	620
kolchoznice	ces	колхозница	rus	620
kolchoznice	ces	колхозница	rus	620
palička	ces	колотушка	rus	620
komediantka	ces	комедиантка	rus	620
komunistka	ces	коммунистка	rus	620
komunistka	ces	коммунистка	rus	620
byznysmenka	ces	коммерсантка	rus	620
obchodnice	ces	коммерсантка	rus	620
podnikatelka	ces	коммерсантка	rus	620
komponistka	ces	композитор	rus	620
komponistka	ces	композиторша	rus	620
komsomolka	ces	комсомолка	rus	620
komsomolka	ces	комсомолка	rus	620
obchodnice	ces	купчиха	rus	620
kupcová	ces	купчиха	rus	620
konduktérka	ces	кондукторша	rus	620
dirigentka	ces	кондукторша	rus	620
borka	ces	кора	rus	620
stavebnice	ces	конструктор	rus	620
domovnice	ces	консьерж	rus	620
bruslařka	ces	конькобежка	rus	620
rychlobruslařka	ces	конькобежка	rus	620
bruslařka	ces	конькобежец	rus	620
cvičitelka	ces	концертмейстер-репетитор	rus	620
kopistka	ces	копировщица	rus	620
loudalka	ces	копуша	rus	620
kuřačka	ces	коптильщик	rus	620
manželka	ces	корабль сопровождения	rus	620
živitelka	ces	кормилица	rus	620
liliputka	ces	королёк	rus	620
princezna	ces	королевна	rus	620
princezna	ces	королевна	rus	620
samice	ces	корова	rus	620
samice	ces	коровка	rus	620
samice	ces	коровья	rus	620
korespondentka	ces	корреспондентка	rus	620
kosmetička	ces	косметичка	rus	620
kosmetička	ces	косметолог	rus	620
kosmonautka	ces	космонавтка	rus	620
tulenice	ces	котик	rus	620
srna	ces	косуля	rus	620
kastelánka	ces	кошелька	rus	620
krasavice	ces	красавица	rus	620
krasavice	ces	красавица	rus	620
krasavice	ces	красавица	rus	620
krasavice	ces	красавица	rus	620
jeřábnice	ces	крановщица	rus	620
krasavice	ces	красотка	rus	620
kmotřenka	ces	крестница	rus	620
kmotřenka	ces	крестница	rus	620
kmotřenka	ces	крестница	rus	620
kmotřenka	ces	крестница	rus	620
nevolnice	ces	крепостная	rus	620
rolnice	ces	крестьянка	rus	620
krajanka	ces	крестьянка	rus	620
komediantka	ces	кривляка	rus	620
krtice	ces	крот	rus	620
kmotřenka	ces	крёстная дочь	rus	620
kovářka	ces	кузнец	rus	620
panna	ces	кукла	rus	620
panna	ces	кукла	rus	620
panna	ces	кукла	rus	620
kuchařka	ces	кулинарная книга	rus	620
kuřačka	ces	курильщица	rus	620
kuřačka	ces	курильщица	rus	620
prostitutka	ces	курва	rus	620
prostitutka	ces	курвец	rus	620
kuřačka	ces	курильщик	rus	620
posluchačka	ces	курсантка	rus	620
kuřačka	ces	курящий	rus	620
kuřačka	ces	куряка	rus	620
kuchařka	ces	кухарка	rus	620
kuchařka	ces	кухарка	rus	620
hokynářka	ces	лавочница	rus	620
hokynářka	ces	лавочница	rus	620
kramářka	ces	лавочница	rus	620
laborantka	ces	лаборантка	rus	620
laborantka	ces	лаборантка	rus	620
mlsalka	ces	лакомка	rus	620
laureátka	ces	лауреат	rus	620
lhářka	ces	лгунья	rus	620
levačka	ces	левша	rus	620
levačka	ces	левша	rus	620
levačka	ces	левша	rus	620
lhářka	ces	лгун	rus	620
atletka	ces	легкоатлет	rus	620
paní	ces	леди	rus	620
lektorka	ces	лекторша	rus	620
zahalečka	ces	лентяйка	rus	620
lhářka	ces	лжец	rus	620
liliputánka	ces	лилипутка	rus	620
prostitutka	ces	лисицы	rus	620
licoměrnice	ces	лицемерка	rus	620
lyžařka	ces	лыжница	rus	620
lyžařka	ces	лыжница	rus	620
lyžařka	ces	лыжница	rus	620
lyžařka	ces	лыжник	rus	620
lyžařka	ces	лыжник	rus	620
lyžařka	ces	лыжник	rus	620
milenka	ces	любовница	rus	620
milenka	ces	любовница	rus	620
milenka	ces	любовница	rus	620
milenka	ces	любовница	rus	620
milenka	ces	любовница	rus	620
paní	ces	любовница	rus	620
prostitutka	ces	любовница	rus	620
milovnice	ces	любительница	rus	620
ochotnice	ces	любительница	rus	620
milenka	ces	любительница	rus	620
milovnice	ces	любительница	rus	620
milenka	ces	любовник	rus	620
milenka	ces	любовь	rus	620
milenka	ces	любимый	rus	620
milovnice	ces	любимый	rus	620
prostitutka	ces	лярва	rus	620
letkyně	ces	лётчица	rus	620
paní	ces	ма-мадам	rus	620
paní	ces	мадам	rus	620
paní	ces	мадам	rus	620
manekýnka	ces	манекенщица	rus	620
manekýnka	ces	манекенщица	rus	620
manekýnka	ces	манекенщица	rus	620
modelka	ces	манекенщица	rus	620
manekýnka	ces	манекен	rus	620
modelka	ces	манекен	rus	620
manekýnka	ces	манекен	rus	620
modelka	ces	манекен	rus	620
manikérka	ces	маникюр	rus	620
manikérka	ces	маникюрша	rus	620
markytánka	ces	маркитант	rus	620
masérka	ces	массажистка	rus	620
masérka	ces	массажистка	rus	620
masérka	ces	массажистка	rus	620
umělkyně	ces	мастерица	rus	620
odbornice	ces	мастерица	rus	620
kloboučnice	ces	мастерица	rus	620
počtářka	ces	математичка	rus	620
hospodářka	ces	матрона	rus	620
převorka	ces	мать-настоятельница	rus	620
motorka	ces	машина	rus	620
písařka	ces	машинистка	rus	620
čarodějnice	ces	мегера	rus	620
medička	ces	медик	rus	620
medička	ces	медичка	rus	620
medvědice	ces	медведица	rus	620
medvědice	ces	медведица	rus	620
medvědice	ces	медведица	rus	620
ošetřovatelka	ces	медсестра	rus	620
ošetřovatelka	ces	медсестра	rus	620
ošetřovatelka	ces	медсестра	rus	620
ošetřovatelka	ces	медсестра	rus	620
mlynářka	ces	мельничиха	rus	620
mlynářka	ces	мельничиха	rus	620
bídnice	ces	мерзавка	rus	620
hanebnice	ces	мерзавка	rus	620
měšťanka	ces	мещанка	rus	620
maloměšťačka	ces	мещанка	rus	620
měšťačka	ces	мещанка	rus	620
milionářka	ces	миллионер	rus	620
ministryně	ces	министр	rus	620
misionářka	ces	миссионер	rus	620
misionářka	ces	миссионерка	rus	620
palička	ces	молоток	rus	620
modelka	ces	модель	rus	620
modelka	ces	модель	rus	620
modelka	ces	модель	rus	620
modelka	ces	модель	rus	620
manekýnka	ces	модель	rus	620
modelka	ces	модель	rus	620
manekýnka	ces	модель	rus	620
modelka	ces	модель	rus	620
kloboučnice	ces	модистка	rus	620
modistka	ces	модистка	rus	620
modistka	ces	модистка	rus	620
modistka	ces	модистка	rus	620
kloboučnice	ces	модистка	rus	620
modistka	ces	модистка	rus	620
modistka	ces	модельщица	rus	620
parádnice	ces	модница	rus	620
parádnice	ces	модница	rus	620
mlékařka	ces	молочница	rus	620
mlékařka	ces	молочница	rus	620
palička	ces	молоточек	rus	620
mladice	ces	молодка	rus	620
mladice	ces	молодуха	rus	620
mniška	ces	монашенка	rus	620
mniška	ces	монахиня	rus	620
mniška	ces	монахиня	rus	620
mniška	ces	монашка	rus	620
zmrzlinářka	ces	мороженщица	rus	620
ježovka	ces	морской ёж	rus	620
motorka	ces	мотоцикл	rus	620
motorka	ces	мотоцикл	rus	620
motorka	ces	мотоцикл	rus	620
motorka	ces	мотоцикл	rus	620
motorka	ces	мотоцикл	rus	620
motorka	ces	мотоцикл	rus	620
motorka	ces	мотоциклетка	rus	620
mulatka	ces	мулатка	rus	620
mulatka	ces	мулатка	rus	620
mohamedánka	ces	мусульманка	rus	620
mučednice	ces	мученица	rus	620
radioamatérka	ces	мча	rus	620
hrabky	ces	мякина	rus	620
loudalka	ces	мямля	rus	620
pozorovatelka	ces	наблюдательница	rus	620
dozorkyně	ces	надзирательница	rus	620
dozorkyně	ces	надсмотрщица	rus	620
souložnice	ces	наложница	rus	620
narkomanka	ces	наркоманка	rus	620
snoubenka	ces	нареченная	rus	620
dědička	ces	наследница	rus	620
dědička	ces	наследница	rus	620
dědička	ces	наследница	rus	620
představená	ces	настоятельница	rus	620
převorka	ces	настоятельница монастыря	rus	620
modelka	ces	натурщица	rus	620
modelka	ces	натурщица	rus	620
náčelnice	ces	начальница	rus	620
nádivka	ces	начинка	rus	620
nádivka	ces	начинка	rus	620
nevděčnice	ces	неблагодарная	rus	620
snoubenka	ces	невеста	rus	620
snoubenka	ces	невеста	rus	620
snoubenka	ces	невеста	rus	620
paní	ces	невеста	rus	620
paní	ces	невеста	rus	620
paní	ces	невеста	rus	620
hrubiánka	ces	невежа	rus	620
ignorantka	ces	невежда	rus	620
švagrová	ces	невестка	rus	620
švagrová	ces	невестка	rus	620
švagrová	ces	невестка	rus	620
otrokyně	ces	невольница	rus	620
nevolnice	ces	невольница	rus	620
nevolnice	ces	невольница	rus	620
bídnice	ces	негодяйка	rus	620
darebnice	ces	негодяйка	rus	620
černoška	ces	негритянка	rus	620
černoška	ces	негритянка	rus	620
černoška	ces	негр	rus	620
černoška	ces	негр	rus	620
nekuřačka	ces	некурящий	rus	620
hlístice	ces	нематода	rus	620
prostitutka	ces	ненаёба	rus	620
prostitutka	ces	непристойности	rus	620
abstinentka	ces	непющая	rus	620
dírkovačka	ces	нерфоратор	rus	620
nešťastnice	ces	несчастливица	rus	620
nešťastnice	ces	несчастная	rus	620
panna	ces	нетронутая	rus	620
žebračka	ces	нищенка	rus	620
modelka	ces	образец	rus	620
modelka	ces	образец	rus	620
nositelka	ces	носительница	rus	620
samice	ces	носорога	rus	620
opatrovnice	ces	нянька	rus	620
pěstounka	ces	нянька	rus	620
opatrovnice	ces	нянька	rus	620
ošetřovatelka	ces	няня	rus	620
pěstounka	ces	няня	rus	620
opatrovnice	ces	няня	rus	620
pěstounka	ces	няня	rus	620
ošetřovatelka	ces	няня	rus	620
opatrovatelka	ces	няня	rus	620
opatrovatelka	ces	нянюшка	rus	620
držitelka	ces	обладательница	rus	620
majitelka	ces	обладательница	rus	620
honička	ces	облава	rus	620
podvodnice	ces	обманщица	rus	620
spolužačka	ces	одноклассница	rus	620
spolužačka	ces	одноклассница	rus	620
spolužačka	ces	одноклассница	rus	620
spolužačka	ces	однокурсница	rus	620
darebnice	ces	озорница	rus	620
radioamatérka	ces	окорок	rus	620
srna	ces	олень	rus	620
kuratela	ces	опека	rus	620
optimistka	ces	оптимистка	rus	620
organizátorka	ces	организатор	rus	620
věštkyně	ces	оракул	rus	620
zbrojnice	ces	оружие	rus	620
osvoboditelka	ces	освободительница	rus	620
objevitelka	ces	открывательница	rus	620
premiantka	ces	отличница	rus	620
odesilatelka	ces	отправительница	rus	620
aranžérka	ces	оформительница	rus	620
číšnice	ces	официантка	rus	620
číšnice	ces	официантка	rus	620
číšnice	ces	официантка	rus	620
číšnice	ces	официантка	rus	620
číšnice	ces	официант	rus	620
barmanka	ces	официант	rus	620
honička	ces	охоты	rus	620
vrstevnice	ces	очерк	rus	620
vrstevnice	ces	очертание	rus	620
pávice	ces	пава	rus	620
pávice	ces	пава	rus	620
pávice	ces	пава	rus	620
pávice	ces	пава	rus	620
pávice	ces	пава	rus	620
pávice	ces	павлин	rus	620
pastorkyně	ces	падчерица	rus	620
pastorkyně	ces	падчерица	rus	620
pastorkyně	ces	падчерица	rus	620
pastorkyně	ces	падчерица	rus	620
palička	ces	палочка	rus	620
poutnice	ces	паломница	rus	620
panikářka	ces	паникёрша	rus	620
paní	ces	пани	rus	620
paranoička	ces	параноик	rus	620
holička	ces	парикмахерша	rus	620
kadeřnice	ces	парикмахерша	rus	620
kadeřnice	ces	парикмахерша	rus	620
kadeřnice	ces	парикмахер-модельер	rus	620
parašutistka	ces	парашютистка	rus	620
kadeřnice	ces	парикмахер	rus	620
kadeřnice	ces	парикмахер	rus	620
cizinka	ces	партии	rus	620
partnerka	ces	партнёрша	rus	620
partnerka	ces	партнерша	rus	620
pasažérka	ces	пассажирка	rus	620
husopaska	ces	пастушка	rus	620
pasačka	ces	пастушка	rus	620
pastýřka	ces	пастушка	rus	620
pastýřka	ces	пастушка	rus	620
pasačka	ces	пастушка	rus	620
pastýřka	ces	пастушка	rus	620
pastýřka	ces	пастух	rus	620
pastelka	ces	пастель	rus	620
patriotka	ces	патриотка	rus	620
patriotka	ces	патриотка	rus	620
vlastenka	ces	патриотка	rus	620
patronka	ces	патронесса	rus	620
pacifistka	ces	пацифистка	rus	620
pacientka	ces	пациентка	rus	620
nemocná	ces	пациентка	rus	620
pacientka	ces	пациентка	rus	620
pacientka	ces	пациент	rus	620
pěvkyně	ces	певица	rus	620
zpěvačka	ces	певица	rus	620
zpěvačka	ces	певица	rus	620
pěvkyně	ces	певица	rus	620
zpěvačka	ces	певица	rus	620
zpěvačka	ces	певица	rus	620
vokalistka	ces	певица	rus	620
zpěvačka	ces	певец	rus	620
vokalistka	ces	певец	rus	620
pěvkyně	ces	певунья	rus	620
zpěvačka	ces	певунья	rus	620
pedikérka	ces	педикюрша	rus	620
puntičkářka	ces	педантка	rus	620
penzistka	ces	пенсионерка	rus	620
důchodkyně	ces	пенсионерка	rus	620
penzistka	ces	пенсионерка	rus	620
překladatelka	ces	переводчица	rus	620
překupnice	ces	перекупщица	rus	620
překupnice	ces	перекупщица	rus	620
opisovačka	ces	переписчица	rus	620
knihařka	ces	переплетчица	rus	620
písničkářka	ces	песенница	rus	620
palička	ces	пест	rus	620
palička	ces	пестик	rus	620
palička	ces	пестик	rus	620
pianistka	ces	пианистка	rus	620
klavíristka	ces	пианистка	rus	620
klavíristka	ces	пианист	rus	620
průkopnice	ces	пионерка	rus	620
autorka	ces	писательница	rus	620
chovanka	ces	питомица	rus	620
plebejka	ces	плебейка	rus	620
zajatkyně	ces	пленница	rus	620
dlaždička	ces	плитка	rus	620
prostitutka	ces	поблядунья	rus	620
prostitutka	ces	поблядушка	rus	620
kuchařka	ces	повариха	rus	620
kuchařka	ces	повариха	rus	620
potápka	ces	поганка	rus	620
potápka	ces	поганка	rus	620
honička	ces	погоня	rus	620
voyeurka	ces	подглядывающий	rus	620
palička	ces	поджигательница	rus	620
pochlebnice	ces	подлиза	rus	620
podnájemnice	ces	поднанимательница	rus	620
odběratelka	ces	подписчица	rus	620
předplatitelka	ces	подписчица	rus	620
dorostenka	ces	подросток	rus	620
kamarádka	ces	подруга	rus	620
kamarádka	ces	подруга	rus	620
kamarádka	ces	подружка	rus	620
