src-text	src-lang	tgt-text	tgt-lang	tgt-lang-var
cestička	ces	vereda	spa	666
chodníček	ces	vereda	spa	666
cestička	ces	vereda	spa	666
pěšinka	ces	vereda	spa	666
cestička	ces	vereda	spa	666
schůzka	ces	vergadering	nld	512
sítko	ces	vergiet	nld	512
drahoušek	ces	verlaten	nld	512
miláček	ces	verlaten	nld	512
slovníček	ces	verklarende woordenlijst	nld	512
choutka	ces	verlangen	nld	512
dovolenka	ces	verlof	nld	512
novinka	ces	vernieuwing	nld	512
sklenka	ces	verre	fra	211
sklíčko	ces	verre	fra	211
sestřička	ces	verpleegster	nld	512
sestřička	ces	verpleegster	nld	512
sklenička	ces	verre à pied	fra	211
sklenka	ces	verre à pied	fra	211
sestřička	ces	verpleegkundige	nld	512
sestřička	ces	verpleger	nld	512
balíček	ces	verpakking	nld	512
veršík	ces	versicle	eng	187
veršík	ces	versicle	eng	187
veršík	ces	versicle	eng	187
lahůdka	ces	versnapering	nld	512
lahůdka	ces	versnapering	nld	512
drahoušek	ces	vervelend	nld	512
miláček	ces	vervelend	nld	512
kamínka	ces	verwarming	nld	512
tatínek	ces	verwekker	nld	512
úsměšek	ces	verächtliche Bemerkung	deu	157
měchýřek	ces	vesicle	eng	187
puchýřek	ces	vesicle	eng	187
měchýřek	ces	vesicle	eng	187
puchýřek	ces	vesicle	eng	187
měchýřek	ces	vesicle	eng	187
puchýřek	ces	vesicle	eng	187
měchýřek	ces	vesicle	eng	187
puchýřek	ces	vesicle	eng	187
puchýřek	ces	vesicle	eng	187
bublinka	ces	vesicle	eng	187
měchýřek	ces	vesica	eng	187
puchýřek	ces	vesica	eng	187
měchýřek	ces	vesikel	nld	512
puchýřek	ces	vesikel	nld	512
loďka	ces	vessel	eng	187
loďka	ces	vessel	eng	187
loďka	ces	vessel	eng	187
lahvička	ces	vessel	eng	187
nádržka	ces	vessel	eng	187
pýchavka	ces	vesse-de-loup	fra	211
pýchavka	ces	vesse-de-loup	fra	211
pýchavka	ces	vesse-de-loup	fra	211
pýchavka	ces	vesse-de-loup	fra	211
tričko	ces	vest	eng	187
tričko	ces	vest	eng	187
tričko	ces	vest	eng	187
tričko	ces	vest	eng	187
kabátek	ces	veste	fra	211
panenka	ces	vestal virgin	eng	187
měchýřek	ces	vesícula	spa	666
puchýřek	ces	vesícula	spa	666
tkanička	ces	veter	nld	512
tkanička	ces	veter	nld	512
tkanička	ces	veter	nld	512
tkanička	ces	veter	nld	512
tkanička	ces	veter	nld	512
tkanička	ces	veter	nld	512
hříbátko	ces	veulen	nld	512
nitka	ces	vezel	nld	512
nádobka	ces	vial	eng	187
lahvička	ces	vial	eng	187
ampulka	ces	vial	eng	187
lahvička	ces	vial	eng	187
nádobka	ces	vial	eng	187
nádobka	ces	vial	eng	187
lahvička	ces	vial	eng	187
lahvička	ces	vial	eng	187
ampulka	ces	vial	eng	187
lahvička	ces	vial	eng	187
nádobka	ces	vial	eng	187
plamének	ces	vidarra	spa	666
sklíčko	ces	vidrio	spa	666
dědeček	ces	vieillard	fra	211
dědeček	ces	viejo	spa	666
slunéčko	ces	vielfarbiger Marienkäfer	deu	157
kolovrátek	ces	vielle à roue	fra	211
bříško	ces	vientre	spa	666
večírek	ces	viering	nld	512
závorka	ces	vierkant haakje	nld	512
dědeček	ces	vieux	fra	211
obrázek	ces	view	eng	187
vinětka	ces	vignette	eng	187
vinětka	ces	vignette	eng	187
vinětka	ces	vignette	eng	187
taxík	ces	vigilante	nld	512
sedmička	ces	vii	eng	187
osmička	ces	viii	eng	187
rybníček	ces	vijver	nld	512
dědinka	ces	village	eng	187
vesnička	ces	village	eng	187
dědinka	ces	villorio	spa	666
vesnička	ces	villorio	spa	666
křížek	ces	vinkje	nld	512
violka	ces	viola	eng	187
violka	ces	violette	fra	211
fialka	ces	violette	fra	211
violka	ces	violette	fra	211
fialka	ces	violette	fra	211
fialka	ces	violette	fra	211
fialka	ces	violette	fra	211
violka	ces	violette	fra	211
fialka	ces	violette	fra	211
violka	ces	violette	fra	211
violka	ces	violet	eng	187
fialka	ces	violet	eng	187
violka	ces	violet	eng	187
fialka	ces	violet	eng	187
violka	ces	violet	eng	187
fialka	ces	violet	eng	187
violka	ces	violet	eng	187
violka	ces	violet	eng	187
fialka	ces	violet	eng	187
fialka	ces	violet	eng	187
violka	ces	violet	eng	187
violka	ces	violeta	spa	666
fialka	ces	violeta	spa	666
fialka	ces	violeta	spa	666
fialka	ces	violeta	spa	666
fialka	ces	violeta	spa	666
violka	ces	violeta	spa	666
fialka	ces	violeta	spa	666
violka	ces	violeta	spa	666
fialka	ces	violeta	spa	666
violka	ces	violeta	spa	666
fialka	ces	violet	nld	512
violka	ces	violet	nld	512
fialka	ces	violet	nld	512
fialka	ces	violetkleurig	nld	512
violka	ces	violetkleurig	nld	512
violka	ces	viooltje	nld	512
fialka	ces	viooltje	nld	512
violka	ces	viooltje	nld	512
fialka	ces	viooltje	nld	512
violka	ces	viooltje	nld	512
fialka	ces	viooltje	nld	512
violka	ces	viooltje	nld	512
fialka	ces	viool	nld	512
plamének	ces	virgaza	spa	666
háček	ces	vishaak	nld	512
háček	ces	vishaak	nld	512
navštívenka	ces	visitekaartje	nld	512
navštívenka	ces	visitekaartje	nld	512
vizitka	ces	visitekaartje	nld	512
navštívenka	ces	visitekaartje	nld	512
vizitka	ces	visitekaartje	nld	512
navštívenka	ces	visiting card	eng	187
vizitka	ces	visiting card	eng	187
navštívenka	ces	visiting card	eng	187
vizitka	ces	visiting card	eng	187
navštívenka	ces	visiting card	eng	187
vizitka	ces	visiting card	eng	187
navštívenka	ces	visiting card	eng	187
vizitka	ces	visiting card	eng	187
norek	ces	vison	fra	211
norek	ces	vison	fra	211
norek	ces	visotter	nld	512
norek	ces	visón	spa	666
norek	ces	visón	spa	666
norek	ces	visón	spa	666
norek	ces	visón	spa	666
klička	ces	vitten	nld	512
ropuška	ces	vive	fra	211
štítek	ces	vizard	eng	187
štítek	ces	vizard	eng	187
štítek	ces	vizard	eng	187
čubka	ces	vixen	eng	187
sojka	ces	vlaamse gaai	nld	512
sojka	ces	vlaamse gaai	nld	512
praporek	ces	vlag	nld	512
praporek	ces	vlag	nld	512
praporek	ces	vlaggen	nld	512
křidélko	ces	vleugelklep	nld	512
letenka	ces	vliegticket	nld	512
letenka	ces	vliegticket	nld	512
kobereček	ces	vloerkleed	nld	512
kachlík	ces	vloertegel	nld	512
knížka	ces	vlugschrift	nld	512
slůvko	ces	vocable	eng	187
slůvko	ces	vocable	eng	187
slůvko	ces	vocable	eng	187
slovníček	ces	vocabulary	eng	187
slovníček	ces	vocabulary	eng	187
slovníček	ces	vocabulary	eng	187
slovníček	ces	vocabulary	eng	187
slovníček	ces	vocabulary	eng	187
slovníček	ces	vocabulary book	eng	187
slovíčko	ces	vocable	fra	211
slovníček	ces	vocabulaire	fra	211
slovníček	ces	vocabulario	spa	666
slovníček	ces	vocabulario	spa	666
slovníček	ces	vocabulaire	nld	512
slůvko	ces	vocablo	spa	666
vodka	ces	vodka	fra	211
vodka	ces	vodka	fra	211
vodka	ces	vodka	fra	211
vodka	ces	vodka	fra	211
vodka	ces	vodka	fra	211
vodka	ces	vodka	fra	211
vodka	ces	vodka	fra	211
vodka	ces	vodka	fra	211
vodka	ces	vodka	fra	211
vodka	ces	vodka	eng	187
vodka	ces	vodka	eng	187
vodka	ces	vodka	eng	187
vodka	ces	vodka	eng	187
vodka	ces	vodka	eng	187
vodka	ces	vodka	eng	187
vodka	ces	vodka	eng	187
vodka	ces	vodka	eng	187
vodka	ces	vodka	eng	187
vodka	ces	vodka	eng	187
vodka	ces	vodka	eng	187
vodka	ces	vodka	spa	666
vodka	ces	vodka	spa	666
vodka	ces	vodka	spa	666
vodka	ces	vodka	spa	666
vodka	ces	vodka	spa	666
vodka	ces	vodka	spa	666
vodka	ces	vodka	spa	666
vodka	ces	vodka	spa	666
vodka	ces	vodka	spa	666
dečka	ces	vod	nld	512
vodka	ces	voddy	eng	187
cestička	ces	voetpad	nld	512
chodníček	ces	voetpad	nld	512
cestička	ces	voetpad	nld	512
pěšinka	ces	voetpad	nld	512
cestička	ces	voetpad	nld	512
bryndáček	ces	vogeltje	nld	512
dietetika	ces	voedingsleer	nld	512
bůžek	ces	vodou	fra	211
bůžek	ces	vodoun	fra	211
kočárek	ces	voiture d’enfant	fra	211
kočárek	ces	voiture d’enfant	fra	211
sanitka	ces	voiture balai	fra	211
záchranka	ces	voiture balai	fra	211
pirožek	ces	vol-au-vent	eng	187
pirožek	ces	vol-au-vent	eng	187
pirožek	ces	vol-au-vent	eng	187
hrabošík	ces	vole	eng	187
hrabošík	ces	vole	eng	187
hrabošík	ces	vole	eng	187
zlodějíček	ces	voleur	fra	211
hrabošík	ces	vole	fra	211
zahrádka	ces	volkstuin	nld	512
bůžek	ces	voodoo	eng	187
bůžek	ces	voodoo	eng	187
obrázek	ces	voorstelling	nld	512
vidlička	ces	vork	nld	512
vidlička	ces	vork	nld	512
vidlička	ces	vork	nld	512
vidlička	ces	vork	nld	512
vidlička	ces	vork	nld	512
vidlička	ces	vork	nld	512
vidlička	ces	vork	nld	512
vidlička	ces	vork	nld	512
vidlička	ces	vork	nld	512
vidlička	ces	vork	nld	512
sázenka	ces	voucher	nld	512
mraznička	ces	vriezer	nld	512
mraznička	ces	vriezer	nld	512
mraznička	ces	vriezer	nld	512
mraznička	ces	vrieskist	nld	512
mraznička	ces	vriesvak	nld	512
úponka	ces	vrille	fra	211
úponek	ces	vrille	fra	211
koníček	ces	vrijetijdsbesteding	nld	512
hospodyňka	ces	vrouw des huizes	nld	512
děvka	ces	vrouw	nld	512
nevěstka	ces	vrouw	nld	512
děvka	ces	vrouw van lichte zeden	nld	512
nevěstka	ces	vrouw van lichte zeden	nld	512
samička	ces	vrouwtje	nld	512
bůžek	ces	vudú	spa	666
líčko	ces	wang	nld	512
líčko	ces	wang	nld	512
líčko	ces	wang	nld	512
kočička	ces	vulva	nld	512
kundička	ces	vulva	nld	512
pazourek	ces	vuursteen	nld	512
pazourek	ces	vuursteen	nld	512
pazourek	ces	vuursteen	nld	512
pazourek	ces	vuursteen	nld	512
pazourek	ces	vuursteen	nld	512
výhonek	ces	vástago	spa	666
výhonek	ces	vástago	spa	666
panenka	ces	vérin	fra	211
měchýřek	ces	vésicule	fra	211
puchýřek	ces	vésicule	fra	211
ulička	ces	vía de servicio	spa	666
blázínek	ces	waaghals	nld	512
destička	ces	wafer	eng	187
destička	ces	wafer	eng	187
destička	ces	wafer	eng	187
destička	ces	wafeltje	nld	512
vtipálek	ces	wag	eng	187
vozíček	ces	wagen	nld	512
vozíček	ces	waggon	eng	187
klobouček	ces	wagenkap	nld	512
klobouček	ces	wagenkap	nld	512
cestička	ces	walk	eng	187
cestička	ces	walkway	eng	187
cestička	ces	walkway	eng	187
cestička	ces	walkway	eng	187
cestička	ces	walkway	eng	187
cestička	ces	walkway	eng	187
kufřík	ces	wallet	eng	187
hůlka	ces	wand	eng	187
hůlka	ces	wand	eng	187
proutek	ces	wand	eng	187
hůlka	ces	wand	eng	187
schodek	ces	want	eng	187
děvka	ces	wanker	eng	187
praporčík	ces	warrant officer	eng	187
praporčík	ces	warrant officer	eng	187
praporčík	ces	warrant officer	eng	187
žínka	ces	washcloth	eng	187
žínka	ces	washcloth	eng	187
žínka	ces	washcloth	eng	187
žínka	ces	washcloth	eng	187
žínka	ces	washand	nld	512
žínka	ces	washandje	nld	512
žínka	ces	washandje	nld	512
žínka	ces	washandje	nld	512
žínka	ces	washrag	eng	187
žínka	ces	washrag	eng	187
žínka	ces	washrag	eng	187
žínka	ces	waslap	nld	512
hodinky	ces	watch	eng	187
hodinky	ces	watch	eng	187
hodinky	ces	watch	eng	187
hodinky	ces	watch	eng	187
hodinky	ces	watch	eng	187
hodinky	ces	watch	eng	187
hodinky	ces	watch	eng	187
hodinky	ces	watch	eng	187
hodinky	ces	watch	eng	187
hodinky	ces	watches	eng	187
jezírko	ces	water hole	eng	187
jezírko	ces	water hole	eng	187
jezírko	ces	water hole	eng	187
kohoutek	ces	water tap	eng	187
hrabošík	ces	water vole	eng	187
vodík	ces	waterstof	nld	512
vodík	ces	waterstof	nld	512
vodík	ces	waterstof	nld	512
vodík	ces	waterstof	nld	512
vodík	ces	waterstof	nld	512
vodík	ces	waterstof	nld	512
vodík	ces	waterstof	nld	512
vodík	ces	waterstof	nld	512
vodík	ces	waterstof	nld	512
vodík	ces	waterstof	nld	512
vodík	ces	waterstof	nld	512
vodík	ces	waterstof	nld	512
vodík	ces	waterstof	nld	512
vodík	ces	waterstof	nld	512
vážka	ces	waterjuffer	nld	512
vážka	ces	waterjuffer	nld	512
vážka	ces	waterjuffer	nld	512
vážka	ces	waterjuffer	nld	512
studánka	ces	waterhole	eng	187
studánka	ces	waterhole	eng	187
studánka	ces	waterhole	eng	187
rybníček	ces	waterplas	nld	512
rybníček	ces	waterplas	nld	512
kohoutek	ces	waterkraan	nld	512
fontánka	ces	waterplaats	nld	512
štěteček	ces	wattenstaafje	nld	512
vlnka	ces	wavelet	eng	187
vlnka	ces	wavelet	eng	187
vlnka	ces	wavelet	eng	187
vlnka	ces	wavelet	spa	666
lasička	ces	weasel	eng	187
lasička	ces	weasel	eng	187
lasička	ces	weasel	eng	187
lasička	ces	weasel	eng	187
lasička	ces	weasel	eng	187
korouhvička	ces	weathercock	eng	187
korouhvička	ces	weathercock	eng	187
korouhvička	ces	weathercock	eng	187
dečka	ces	web	eng	187
párek	ces	weenie	eng	187
párek	ces	weenie	eng	187
dečka	ces	weefsel	nld	512
žínka	ces	weefsel	nld	512
drahoušek	ces	weemoedig	nld	512
miláček	ces	weemoedig	nld	512
ropuška	ces	weevers	eng	187
korouhvička	ces	weerhaan	nld	512
holčička	ces	weibliches Kind	deu	157
činka	ces	weight	eng	187
studánka	ces	wel	nld	512
studánka	ces	well	eng	187
štěňátko	ces	welp	nld	512
lištička	ces	welp	nld	512
článek	ces	werk	nld	512
brousek	ces	wetsteen	nld	512
lasička	ces	wezel	nld	512
lasička	ces	wezel	nld	512
kolečko	ces	wheel	eng	187
kolečko	ces	wheel	eng	187
kolečko	ces	wheelbarrow	eng	187
kolečko	ces	wheelbarrow	eng	187
kolečko	ces	wheelbarrow	eng	187
kolečko	ces	wheelbarrow	eng	187
kolečko	ces	wheelbarrow	eng	187
brousek	ces	whetstone	eng	187
brousek	ces	whetstone	eng	187
brousek	ces	whetstone	eng	187
štěňátko	ces	whelp	eng	187
provázek	ces	whipcord	eng	187
provázek	ces	whipcord	eng	187
provázek	ces	whipcord	eng	187
smetáček	ces	whisk broom	eng	187
smetáček	ces	whisk broom	eng	187
smetáček	ces	whisk broom	eng	187
chvilka	ces	while	eng	187
vlček	ces	whirligig	eng	187
vlček	ces	whirligig	eng	187
rákoska	ces	whipping stick	eng	187
provázek	ces	whiplash	eng	187
šeptálek	ces	whisperer	eng	187
šeptálek	ces	whisperer	eng	187
šeptálek	ces	whisperer	eng	187
píšťalka	ces	whistle	eng	187
píšťalka	ces	whistle	eng	187
píšťalka	ces	whistle	eng	187
píšťalka	ces	whistle	eng	187
píšťalka	ces	whistle	eng	187
píšťalka	ces	whistle	eng	187
vodka	ces	whisky	fra	211
vodka	ces	whiskies	eng	187
vodka	ces	whisky	spa	666
knírek	ces	whisker	eng	187
děvka	ces	whore	eng	187
děvka	ces	whore	eng	187
děvka	ces	whore	eng	187
nevěstka	ces	whore	eng	187
děvka	ces	whore	eng	187
nevěstka	ces	whore	eng	187
děvka	ces	whore	eng	187
děvka	ces	whore	eng	187
děvka	ces	whore	eng	187
nevěstka	ces	whore	eng	187
děvka	ces	whore	eng	187
brusinka	ces	whortleberry	eng	187
branka	ces	wicket	eng	187
vrátka	ces	wicket	eng	187
branka	ces	wicket	eng	187
vrátka	ces	wicket	eng	187
branka	ces	wicket	eng	187
vrátka	ces	wicket	eng	187
proutek	ces	wichelroede	nld	512
brouček	ces	wicht	nld	512
miminko	ces	wicht	nld	512
věcička	ces	widget	eng	187
pomůcka	ces	widget	eng	187
věcička	ces	widget	eng	187
věcička	ces	widget	eng	187
věcička	ces	widget	eng	187
pomůcka	ces	widget	fra	211
pomůcka	ces	widget	nld	512
pomůcka	ces	widget	spa	666
párek	ces	wiener	eng	187
párek	ces	wiener	eng	187
párek	ces	wiener	eng	187
párek	ces	wiener	eng	187
párek	ces	wiener	eng	187
párek	ces	wienerwurst	eng	187
holčička	ces	wife	eng	187
mužíček	ces	wife	eng	187
ukazováček	ces	wijsvinger	nld	512
ukazováček	ces	wijsvinger	nld	512
ukazováček	ces	wijsvinger	nld	512
ukazováček	ces	wijsvinger	nld	512
písnička	ces	wijsje	nld	512
písnička	ces	wijs	nld	512
ručička	ces	wijzer	nld	512
ručička	ces	wijzer	nld	512
sklenička	ces	wijnglas	nld	512
sklenka	ces	wijnglas	nld	512
samička	ces	wijfje	nld	512
praporeček	ces	wimpel	nld	512
vlaječka	ces	wimpel	nld	512
korouhvička	ces	wind vane	eng	187
okénko	ces	window	eng	187
okénko	ces	window	eng	187
okénko	ces	window	eng	187
okénko	ces	window	eng	187
truhlík	ces	window box	eng	187
truhlík	ces	window box	eng	187
truhlík	ces	window box	eng	187
korouhvička	ces	windhaan	nld	512
vínečko	ces	wine	eng	187
vínečko	ces	wine	eng	187
sklenička	ces	wine glass	eng	187
sklenka	ces	wine glass	eng	187
korouhvička	ces	windwijzer	nld	512
hruštička	ces	wintergreen	eng	187
ocásek	ces	wipstaart	nld	512
lanko	ces	wire	eng	187
drátek	ces	wire	eng	187
drátek	ces	wire	eng	187
lanko	ces	wire	eng	187
lanko	ces	wire	eng	187
obláček	ces	wisp	eng	187
pramínek	ces	wisp	eng	187
obláček	ces	wisp	eng	187
pramínek	ces	wisp	eng	187
obláček	ces	wisp	eng	187
pramínek	ces	wisp	eng	187
proutek	ces	witcher	eng	187
kohoutek	ces	withers	eng	187
kohoutek	ces	withers	eng	187
kohoutek	ces	withers	eng	187
kohoutek	ces	withers	eng	187
kohoutek	ces	withers	eng	187
kohoutek	ces	withers	eng	187
vodka	ces	wodka	nld	512
vodka	ces	wodka	nld	512
vodka	ces	wodka	nld	512
vodka	ces	wodka	nld	512
vodka	ces	wodka	nld	512
vodka	ces	wodka	nld	512
vodka	ces	wodka	nld	512
vodka	ces	wodka	nld	512
drahoušek	ces	woest	nld	512
miláček	ces	woest	nld	512
hrabošík	ces	woelmuis	nld	512
hrabošík	ces	woelrat	nld	512
holčička	ces	woman	eng	187
děvka	ces	woman	eng	187
nevěstka	ces	woman	eng	187
lasička	ces	wolverine	eng	187
štoček	ces	woodblock	eng	187
svinka	ces	woodlouse	eng	187
svinka	ces	woodlouse	eng	187
svinka	ces	woodlouse	eng	187
svinka	ces	woodlouse	eng	187
svinka	ces	woodlouse	eng	187
svinka	ces	woodlouse	eng	187
slovníček	ces	woordenboek	nld	512
slovníček	ces	woordenschat	nld	512
slovníček	ces	woordenlijst	nld	512
novinka	ces	word	eng	187
slůvko	ces	word	eng	187
párek	ces	worst	nld	512
párek	ces	worst	nld	512
párek	ces	worst	nld	512
párek	ces	worst	nld	512
párek	ces	worst	nld	512
párek	ces	worst	nld	512
párek	ces	worst	nld	512
párek	ces	worst	nld	512
kořínek	ces	wortel	nld	512
balíček	ces	wrapping	eng	187
vráska	ces	wrinkle	eng	187
vráska	ces	wrinkle	eng	187
vráska	ces	wrinkle	eng	187
vráska	ces	wrinkle	eng	187
vráska	ces	wrinkle	eng	187
vráska	ces	wrinkle	eng	187
vráska	ces	wrinkle	eng	187
hodinky	ces	wristwatch	eng	187
hodinky	ces	wristwatch	eng	187
hodinky	ces	wristwatch	eng	187
hodinky	ces	wristwatch	eng	187
kroužek	ces	wreath	eng	187
věneček	ces	wreath	eng	187
vráska	ces	wrinkled	eng	187
kroužek	ces	wrong	nld	512
věneček	ces	wrong	nld	512
latinka	ces	writing	eng	187
párek	ces	wurst	eng	187
párek	ces	wurst	eng	187
párek	ces	wurst	eng	187
párek	ces	wurst	eng	187
loďka	ces	yacht	eng	187
dvorek	ces	yard	eng	187
dvorek	ces	yard	eng	187
dvorek	ces	yard	eng	187
dvorek	ces	yard	eng	187
babička	ces	yaya	spa	666
babička	ces	yaya	spa	666
dědeček	ces	yayo	fra	211
kvasinka	ces	yeast	eng	187
kvasinka	ces	yeast	eng	187
kvasinka	ces	yeast	eng	187
kvasinka	ces	yeast	eng	187
kvasinka	ces	yeast	eng	187
kvasinka	ces	yeast	eng	187
kvasinka	ces	yeast	eng	187
kvasinka	ces	yeast fungus	eng	187
choutka	ces	yearning	eng	187
sestřička	ces	younger sister	eng	187
bratříček	ces	younger brother	eng	187
kovadlinka	ces	yunque	spa	666
klíček	ces	zaad	nld	512
zárodek	ces	zaad	nld	512
seménko	ces	zaad	nld	512
semínko	ces	zaad	nld	512
klíček	ces	zaadkiem	nld	512
zárodek	ces	zaadkiem	nld	512
seménko	ces	zaaizaad	nld	512
semínko	ces	zaaizaad	nld	512
zrnko	ces	zaadkorrel	nld	512
rosička	ces	zacate pangola	spa	666
chlapík	ces	zagal	spa	666
zlodějíček	ces	zakkenroller	nld	512
kabelka	ces	zak	nld	512
kolovrátek	ces	zanfona	spa	666
písnička	ces	zang	nld	512
kostka	ces	zapata	spa	666
dědeček	ces	zayde	eng	187
slávička	ces	zebra mussel	eng	187
desetinka	ces	zehntel	deu	157
pořádek	ces	zeitliche Ordnung	deu	157
sedmička	ces	zeven	nld	512
sanitka	ces	ziekenwagen	nld	512
záchranka	ces	ziekenwagen	nld	512
sanitka	ces	ziekenwagen	nld	512
sanitka	ces	ziekenwagen	nld	512
záchranka	ces	ziekenwagen	nld	512
sanitka	ces	ziekenauto	nld	512
záchranka	ces	ziekenauto	nld	512
sanitka	ces	ziekenauto	nld	512
záchranka	ces	ziekenauto	nld	512
sestřička	ces	ziekenverpleegster	nld	512
zárodek	ces	ziektekiem	nld	512
živáček	ces	ziel	nld	512
stránka	ces	zijde	nld	512
jedlička	ces	zilverspar	nld	512
rybenka	ces	zilvervisje	nld	512
kavárnička	ces	zinc	fra	211
choutka	ces	zin	nld	512
lavička	ces	zitbank	nld	512
lavička	ces	zitbank	nld	512
stolička	ces	zitvlak	nld	512
cukrovinka	ces	zoet	nld	512
cukrovinka	ces	zoetigheid	nld	512
cukrovinka	ces	zoetigheid	nld	512
drahoušek	ces	zoetelief	nld	512
miláček	ces	zoetelief	nld	512
zlatíčko	ces	zoetelief	nld	512
hubička	ces	zoen	nld	512
altánek	ces	zomerhuis	nld	512
altánek	ces	zomerhuisje	nld	512
okrsek	ces	zona	spa	666
kroužek	ces	Öse	deu	157
poutko	ces	Öse	deu	157
poutko	ces	Öse	deu	157
děvka	ces	zorra	spa	666
nevěstka	ces	zorra	spa	666
děvka	ces	zorra	spa	666
nevěstka	ces	zorra	spa	666
děvka	ces	zorra	spa	666
děvka	ces	zorra	spa	666
nevěstka	ces	zorra	spa	666
solnička	ces	zoutvaatje	nld	512
miminko	ces	zuigeling	nld	512
miminko	ces	zuigeling	nld	512
brouček	ces	zuigeling	nld	512
miminko	ces	zuigeling	nld	512
přístřešek	ces	zuilengang	nld	512
sestřička	ces	zusje	nld	512
mečík	ces	zwaardlelie	nld	512
mečík	ces	zwaardlelie	nld	512
mečík	ces	zwaardlelie	nld	512
mečík	ces	zwaardlelie	nld	512
drahoušek	ces	zwaarmoedig	nld	512
miláček	ces	zwaarmoedig	nld	512
vřídek	ces	zweer	nld	512
páčka	ces	zwengel	nld	512
kráska	ces	Äffin	deu	157
kopeček	ces	Ätzhügel	deu	157
kamínka	ces	Öfchen	deu	157
olejnička	ces	Öler	deu	157
olejnička	ces	Ölkanne	deu	157
olejnička	ces	Ölkanne	deu	157
špička	ces	Überspannung	deu	157
koutek	ces	ángulo	spa	666
troška	ces	ápice	spa	666
špička	ces	ápice	spa	666
stromeček	ces	árbol de Navidad	spa	666
oslík	ces	âne	fra	211
živáček	ces	âme	fra	211
náčrtek	ces	ébauche	fra	211
žebřík	ces	échelle	fra	211
žebřík	ces	échelle	fra	211
žebřík	ces	échelle	fra	211
žebřík	ces	échelle	fra	211
žebřík	ces	échelle	fra	211
žebřík	ces	échelle	fra	211
žebřík	ces	échelle	fra	211
vzorek	ces	échantillon	fra	211
vzorek	ces	échantillon	fra	211
vzorek	ces	échantillon	fra	211
vzorek	ces	échantillon	fra	211
vzorek	ces	échantillon	fra	211
vzorek	ces	échantillon représentatif	fra	211
sloupek	ces	échalier	fra	211
školka	ces	école maternelle	fra	211
školka	ces	école maternelle	fra	211
školka	ces	école maternelle	fra	211
matička	ces	écrou	fra	211
štítek	ces	écusson	fra	211
destička	ces	écusson	fra	211
latinka	ces	écriture courante	fra	211
latinka	ces	écriture non-abrégée	fra	211
latinka	ces	écriture ordinaire	fra	211
gumička	ces	élastique	fra	211
gumička	ces	élastique	fra	211
článek	ces	élément	fra	211
součástka	ces	élément	fra	211
telátko	ces	éléphanteau	fra	211
kopeček	ces	élévation	fra	211
klásek	ces	épi	fra	211
mužíček	ces	époux	fra	211
polička	ces	étagère	fra	211
polička	ces	étagère	fra	211
stánek	ces	étal	fra	211
stánek	ces	étal	fra	211
stánek	ces	étallage de journaux	fra	211
rybníček	ces	étang	fra	211
cedulka	ces	étiquette	fra	211
štítek	ces	étiquette	fra	211
štítek	ces	étiquette	fra	211
štítek	ces	étiquette	fra	211
cedulka	ces	étiquette	fra	211
štítek	ces	étiquette	fra	211
štítek	ces	étiquette	fra	211
popisek	ces	étiquette de données	fra	211
praporek	ces	étendard	fra	211
hvězdička	ces	étoile	fra	211
hvězdička	ces	étoile	fra	211
schránka	ces	étui	fra	211
třmínek	ces	étrier	fra	211
třmínek	ces	étrier	fra	211
dečka	ces	étoffe	fra	211
kamínka	ces	étuve	fra	211
bůžek	ces	ídolo	spa	666
obrázek	ces	ícono	spa	666
ukazováček	ces	índice	spa	666
ukazováček	ces	índice	spa	666
ukazováček	ces	índice	spa	666
ukazováček	ces	índice	spa	666
ukazováček	ces	índice	spa	666
ukazováček	ces	índice	spa	666
ukazováček	ces	índice	spa	666
ostrůvek	ces	îlot	fra	211
ostrůvek	ces	îlot	fra	211
ostrůvek	ces	îlot	fra	211
ostrůvek	ces	île	fra	211
ostrůvek	ces	ïle	fra	211
ostrůvek	ces	ïlot	fra	211
stránka	ces	über Pager benachrichtigen	deu	157
hvozdík	ces	œillet	fra	211
hvozdík	ces	œillet	fra	211
hvozdík	ces	œillet	fra	211
hvozdík	ces	œillet	fra	211
hvozdík	ces	œillet de poète	fra	211
tričko	ces	Джерси	rus	620
konopka	ces	Коноплянка	rus	620
schůzka	ces	встреча	rus	620
schůzka	ces	встреча	rus	620
schůzka	ces	встреча	rus	620
schůzka	ces	встреча	rus	620
knírek	ces	Усы	rus	620
fregatka	ces	Фрегат	rus	620
přeslička	ces	Хвощ	rus	620
bříško	ces	абдомен	rus	620
náčrtek	ces	абрис	rus	620
letenka	ces	авиабилет	rus	620
letenka	ces	авиабилет	rus	620
síťka	ces	авоська	rus	620
autíčko	ces	автомобильчик	rus	620
sanitka	ces	автомобиль скорой помощи	rus	620
jehňátko	ces	агнец	rus	620
orlíček	ces	аквилегия	rus	620
cestička	ces	аллея	rus	620
hliník	ces	алюминий	rus	620
hliník	ces	алюминий	rus	620
hliník	ces	алюминий	rus	620
hliník	ces	алюминий	rus	620
hliník	ces	алюминий	rus	620
hliník	ces	алюминий	rus	620
hliník	ces	алюминий	rus	620
hliník	ces	алюминий	rus	620
hliník	ces	алюминий	rus	620
hliník	ces	алюминий	rus	620
hliník	ces	алюминий	rus	620
hliník	ces	алюминий	rus	620
hliník	ces	алюминий	rus	620
hliník	ces	алюминий	rus	620
